Report ID,Ticket Open Time,Ticket Resp Time,Issue Res Time,Operator,Manager,Channel,State,Service Name,Fault Type,response_seconds,resolution_minutes,resolution_category
AXA-20201210-3137-C100,2020-12-10 14:04:08,2020-12-10 14:06:30,2020-12-10 17:16:09,Tunde,Victor,Social Media,DELTA,Cloud100,Not Specified,142.0,189.65,Critical
AXA-20201217-3541-EVOICE,2020-12-17 13:03:12,2020-12-17 13:10:34,2020-12-17 16:20:12,Myers,Kerry,WebForm,OYO,EVoice,hardware failure,442.0,189.63333333333333,Critical
AXA-20201225-3084-WiFi11,2020-12-25 12:31:37,2020-12-25 12:42:22,2020-12-25 15:51:59,Bola,Victor,Email,IMO,WiFI - 11,Customers End,645.0,189.61666666666667,Critical
AXA-20201228-4677-CBS,2020-12-28 11:15:46,2020-12-28 11:16:27,2020-12-28 14:26:04,Myers,Kerry,USSD,OSUN,Cloud-based services,Not Specified,41.0,189.61666666666667,Critical
AXA-20201202-6113-HSE,2020-12-02 08:41:04,2020-12-02 08:43:17,2020-12-02 11:52:51,Tunde,Victor,Chatbot,PLATEAU,High speed Internet,hardware failure,133.0,189.56666666666666,Critical
AXA-20201208-2556-VOICE,2020-12-08 13:48:20,2020-12-08 13:54:28,2020-12-08 17:04:01,Bola,Victor,USSD,ANAMBRA,Voice,Customers End,368.0,189.55,Critical
AXA-20201226-3141-WLESS,2020-12-26 12:40:31,2020-12-26 12:48:08,2020-12-26 15:57:41,Ore,Seun,Phone Call,JIGAWA,Wireless,Customers End,457.0,189.55,Critical
AXA-20201228-4986-WiFi9,2020-12-28 09:12:52,2020-12-28 09:22:57,2020-12-28 12:32:26,Jennifer,Kerry,Social Media,IMO,WiFI - 9,Customers End,605.0,189.48333333333332,Critical
AXA-20201219-5914-MAC,2020-12-19 12:00:18,2020-12-19 12:10:26,2020-12-19 15:19:51,Myers,Kerry,Chatbot,EKITI,Metro Area Connect,Line damage,608.0,189.41666666666666,Critical
AXA-20201219-3630-WiFi4,2020-12-19 15:29:29,2020-12-19 15:35:04,2020-12-19 18:44:29,Jonathan,Kerry,WebForm,OSUN,WiFI - 4,Line damage,335.0,189.41666666666666,Critical
AXA-20201219-3360-HSE,2020-12-19 15:24:00,2020-12-19 15:30:22,2020-12-19 18:39:41,Paul,Seun,WebForm,OGUN,High speed Internet,Customers End,382.0,189.31666666666666,Critical
AXA-20201223-6017-CBS,2020-12-23 09:04:07,2020-12-23 09:10:23,2020-12-23 12:19:40,Habeeb,Victor,Chatbot,AKWA IBOM,Cloud-based services,Customers End,376.0,189.28333333333333,Critical
AXA-20201220-5404-WiFi11,2020-12-20 15:06:17,2020-12-20 15:11:51,2020-12-20 18:21:07,Jennifer,Kerry,Email,NASARAWA,WiFI - 11,Customers End,334.0,189.26666666666668,Critical
AXA-20201210-5067-ICS,2020-12-10 12:38:28,2020-12-10 12:41:54,2020-12-10 15:51:08,Jennifer,Kerry,Chatbot,KADUNA,Interconnection Services,Customers End,206.0,189.23333333333332,Critical
AXA-20201228-3444-ICS,2020-12-28 14:57:24,2020-12-28 14:57:30,2020-12-28 18:06:43,Kingsley,Kerry,Social Media,BAUCHI,Interconnection Services,Line damage,6.0,189.21666666666667,Critical
AXA-20201204-3300-WiFi4,2020-12-04 11:23:22,2020-12-04 11:32:03,2020-12-04 14:41:08,Jonathan,Kerry,Phone Call,IMO,WiFI - 4,Routine Service,521.0,189.08333333333334,Critical
AXA-20201224-5066-WLESS,2020-12-24 10:32:13,2020-12-24 10:35:29,2020-12-24 13:44:33,Habeeb,Victor,Email,KOGI,Wireless,Not Specified,196.0,189.06666666666666,Critical
AXA-20201209-2869-C100,2020-12-09 12:34:44,2020-12-09 12:40:17,2020-12-09 15:49:20,Sherifat,Victor,WebForm,LAGOS,Cloud100,Line damage,333.0,189.05,Critical
AXA-20201231-1316-WLESS,,2020-12-31 22:46:33,2021-01-01 01:55:21,Sola,Wale,Social Media,EBONYI,Wireless,Customers End,,188.8,Critical
AXA-20201224-3499-WiFi6,2020-12-24 15:43:36,2020-12-24 15:45:03,2020-12-24 18:53:47,Brenda,Kerry,USSD,OGUN,WiFI - 6,Customers End,87.0,188.73333333333332,Critical
AXA-20201228-3291-CBS,2020-12-28 15:23:39,2020-12-28 15:28:49,2020-12-28 18:37:28,Fola,Wale,Chatbot,KANO,Cloud-based services,Line damage,310.0,188.65,Critical
AXA-20201206-5915-C100,2020-12-06 15:53:11,2020-12-06 15:58:17,2020-12-06 19:06:53,Jennifer,Kerry,Phone Call,KADUNA,Cloud100,Customers End,306.0,188.6,Critical
AXA-20201207-4472-WiFi4,2020-12-07 09:35:35,2020-12-07 09:41:01,2020-12-07 12:49:36,Sola,Wale,Chatbot,OGUN,WiFI - 4,Customers End,326.0,188.58333333333334,Critical
AXA-20201215-3189-MAC,2020-12-15 10:48:24,2020-12-15 10:58:12,2020-12-15 14:06:45,Fola,Wale,Chatbot,OYO,Metro Area Connect,Line damage,588.0,188.55,Critical
AXA-20201211-2446-EVOICE,2020-12-11 11:03:26,2020-12-11 11:11:33,2020-12-11 14:20:04,Sherifat,Victor,USSD,ABIA,EVoice,Customers End,487.0,188.51666666666668,Critical
AXA-20201209-4219-WiFi7,2020-12-09 10:38:49,2020-12-09 10:39:19,2020-12-09 13:47:49,Tunde,Victor,Email,FCT ABUJA,WiFI - 7,Line damage,30.0,188.5,Critical
AXA-20201222-4891-WiFi5,2020-12-22 12:03:19,2020-12-22 12:06:03,2020-12-22 15:14:32,John,Victor,Chatbot,KOGI,WiFI - 5,Customers End,164.0,188.48333333333332,Critical
AXA-20201231-1325-WLESS,,2020-12-31 09:48:06,2020-12-31 12:56:33,Fola,Wale,Email,ENUGU,Wireless,hardware failure,,188.45,Critical
AXA-20201205-2993-WiFi10,2020-12-05 08:49:47,2020-12-05 08:54:54,2020-12-05 12:03:14,Habeeb,Victor,USSD,KEBBI,WiFI - 10,Routine Service,307.0,188.33333333333334,Critical
AXA-20201208-4906-WLESS,2020-12-08 08:52:36,2020-12-08 08:55:21,2020-12-08 12:03:38,Atiku,Victor,WebForm,ONDO,Wireless,Not Specified,165.0,188.28333333333333,Critical
AXA-20201224-3113-WiFi6,2020-12-24 10:04:40,2020-12-24 10:14:17,2020-12-24 13:22:33,Brenda,Kerry,Email,DELTA,WiFI - 6,Customers End,577.0,188.26666666666668,Critical
AXA-20201230-1153-HSE,,2020-12-30 05:15:19,2020-12-30 08:23:35,Sherifat,Victor,Social Media,OYO,High speed Internet,Customers End,,188.26666666666668,Critical
AXA-20201201-3313-WiFi9,2020-12-01 10:48:40,2020-12-01 10:54:53,2020-12-01 14:03:05,Habeeb,Victor,WebForm,IMO,WiFI - 9,Customers End,373.0,188.2,Critical
AXA-20201222-4969-WiFi7,2020-12-22 08:50:51,2020-12-22 08:53:37,2020-12-22 12:01:43,Goodluck,Kerry,Social Media,FCT ABUJA,WiFI - 7,Customers End,166.0,188.1,Critical
AXA-20201203-3947-WLESS,2020-12-03 09:36:35,2020-12-03 09:42:42,2020-12-03 12:50:29,Jennifer,Kerry,WebForm,IMO,Wireless,Not Specified,367.0,187.78333333333333,Critical
AXA-20201218-4058-C100,2020-12-18 08:12:38,2020-12-18 08:18:02,2020-12-18 11:25:48,Amelia,Kerry,WebForm,YOBE,Cloud100,Customers End,324.0,187.76666666666668,Critical
AXA-20201221-2813-EVOICE,2020-12-21 12:15:38,2020-12-21 12:18:53,2020-12-21 15:26:36,Jonathan,Kerry,Social Media,ANAMBRA,EVoice,Customers End,195.0,187.71666666666667,Critical
AXA-20201221-5071-CBS,2020-12-21 11:48:34,2020-12-21 11:58:58,2020-12-21 15:06:40,Bola,Victor,USSD,FCT ABUJA,Cloud-based services,Line damage,624.0,187.7,Critical
AXA-20201229-1921-HSE,,2020-12-29 22:56:38,2020-12-30 02:04:17,Ore,Seun,Social Media,EKITI,High speed Internet,Customers End,,187.65,Critical
AXA-20201224-3424-HSE,2020-12-24 15:58:23,2020-12-24 16:00:47,2020-12-24 19:08:24,Ore,Seun,Email,BAUCHI,High speed Internet,Customers End,144.0,187.61666666666667,Critical
AXA-20201212-3257-VOICE,2020-12-12 08:11:44,2020-12-12 08:16:57,2020-12-12 11:24:34,Myers,Kerry,WebForm,ENUGU,Voice,Customers End,313.0,187.61666666666667,Critical
AXA-20201230-1365-WLESS,,2020-12-30 16:50:58,2020-12-30 19:58:30,Sherifat,Victor,Phone Call,DELTA,Wireless,Customers End,,187.53333333333333,Critical
AXA-20201223-5170-WLESS,2020-12-23 09:43:26,2020-12-23 09:45:07,2020-12-23 12:52:39,Tunde,Victor,Email,RIVERS,Wireless,Customers End,101.0,187.53333333333333,Critical
AXA-20201230-1545-HSE,,2020-12-30 15:50:55,2020-12-30 18:58:26,John,Victor,Social Media,EKITI,High speed Internet,Line damage,,187.51666666666668,Critical
AXA-20201212-4099-VOICE,2020-12-12 13:11:51,2020-12-12 13:12:00,2020-12-12 16:19:27,Sekina,Victor,WebForm,OYO,Voice,Routine Service,9.0,187.45,Critical
AXA-20201208-5864-MAC,2020-12-08 10:23:24,2020-12-08 10:33:39,2020-12-08 13:41:05,Mary,Wale,Social Media,CROSS RIVER,Metro Area Connect,Line damage,615.0,187.43333333333334,Critical
AXA-20201217-4625-WiFi8,2020-12-17 12:17:33,2020-12-17 12:19:11,2020-12-17 15:26:36,Habeeb,Victor,USSD,KANO,WiFI - 8,Line damage,98.0,187.41666666666666,Critical
AXA-20201204-2716-WLESS,2020-12-04 09:35:20,2020-12-04 09:36:41,2020-12-04 12:43:58,John,Victor,WebForm,BORNO,Wireless,Customers End,81.0,187.28333333333333,Critical
AXA-20201230-1566-WLESS,,2020-12-30 16:45:50,2020-12-30 19:53:02,Sekina,Victor,Social Media,DELTA,Wireless,Customers End,,187.2,Critical
AXA-20201231-1296-WLESS,,2020-12-31 18:49:28,2020-12-31 21:56:40,Brenda,Kerry,Social Media,ANAMBRA,Wireless,Routine Service,,187.2,Critical
AXA-20201211-6112-C95,2020-12-11 08:23:40,2020-12-11 08:29:16,2020-12-11 11:36:28,Boye,Wale,WebForm,BORNO,Cloud95,Routine Service,336.0,187.2,Critical
AXA-20201231-1279-WLESS,,2020-12-31 19:14:31,2020-12-31 22:21:36,Jonathan,Kerry,Email,BAUCHI,Wireless,Line damage,,187.08333333333334,Critical
AXA-20201231-1711-WLESS,,2020-12-31 12:09:18,2020-12-31 15:16:23,Bukky,Wale,Social Media,RIVERS,Wireless,Customers End,,187.08333333333334,Critical
AXA-20201201-5738-WLESS,2020-12-01 15:30:56,2020-12-01 15:37:23,2020-12-01 18:44:26,Tunde,Victor,Phone Call,NASARAWA,Wireless,Line damage,387.0,187.05,Critical
AXA-20201230-1585-WLESS,,2020-12-30 14:14:22,2020-12-30 17:21:24,Goodluck,Kerry,Social Media,KATSINA,Wireless,Customers End,,187.03333333333333,Critical
AXA-20201224-4902-CBS,2020-12-24 13:53:15,2020-12-24 13:58:52,2020-12-24 17:05:40,Atiku,Victor,Phone Call,OYO,Cloud-based services,Not Specified,337.0,186.8,Critical
AXA-20201224-5997-WiFi6,2020-12-24 09:03:32,2020-12-24 09:07:07,2020-12-24 12:13:52,Paul,Seun,Social Media,ONDO,WiFI - 6,Line damage,215.0,186.75,Critical
AXA-20201203-3866-WiFi8,2020-12-03 11:10:40,2020-12-03 11:15:11,2020-12-03 14:21:54,Sherifat,Victor,Social Media,NASARAWA,WiFI - 8,Customers End,271.0,186.71666666666667,Critical
AXA-20201219-3398-HSE,2020-12-19 11:26:49,2020-12-19 11:29:37,2020-12-19 14:36:19,Atiku,Victor,WebForm,NIGER,High speed Internet,Line damage,168.0,186.7,Critical
AXA-20201221-2289-WiFi5,2020-12-21 14:07:25,2020-12-21 14:15:49,2020-12-21 17:22:31,Sherifat,Victor,WebForm,SOKOTO,WiFI - 5,Customers End,504.0,186.7,Critical
AXA-20201217-4940-WLESS,2020-12-17 12:22:47,2020-12-17 12:24:02,2020-12-17 15:30:39,Jennifer,Kerry,WebForm,NASARAWA,Wireless,Customers End,75.0,186.61666666666667,Critical
AXA-20201207-3823-WiFi8,2020-12-07 14:37:25,2020-12-07 14:43:08,2020-12-07 17:49:43,Sekina,Victor,Chatbot,EDO,WiFI - 8,Customers End,343.0,186.58333333333334,Critical
AXA-20201203-4588-WiFi11,2020-12-03 14:58:18,2020-12-03 15:01:46,2020-12-03 18:08:16,John,Victor,Social Media,BORNO,WiFI - 11,Customers End,208.0,186.5,Critical
AXA-20201208-3813-HSE,2020-12-08 11:21:08,2020-12-08 11:29:15,2020-12-08 14:35:44,Tunde,Victor,Email,PLATEAU,High speed Internet,Customers End,487.0,186.48333333333332,Critical
AXA-20201218-5136-ICS,2020-12-18 13:19:14,2020-12-18 13:21:44,2020-12-18 16:28:12,Jonathan,Kerry,USSD,IMO,Interconnection Services,Line damage,150.0,186.46666666666667,Critical
AXA-20201228-4727-MAC,2020-12-28 09:38:20,2020-12-28 09:41:44,2020-12-28 12:48:11,Jennifer,Kerry,Phone Call,AKWA IBOM,Metro Area Connect,Line damage,204.0,186.45,Critical
AXA-20201220-6077-WiFi8,2020-12-20 08:32:05,2020-12-20 08:41:30,2020-12-20 11:47:55,Habeeb,Victor,WebForm,ANAMBRA,WiFI - 8,Customers End,565.0,186.41666666666666,Critical
AXA-20201213-5225-WiFi7,2020-12-13 11:02:00,2020-12-13 11:06:36,2020-12-13 14:12:54,Jonathan,Kerry,Phone Call,BORNO,WiFI - 7,Customers End,276.0,186.3,Critical
AXA-20201217-5675-MAC,2020-12-17 13:20:10,2020-12-17 13:24:46,2020-12-17 16:30:51,Myers,Kerry,Email,BAUCHI,Metro Area Connect,Customers End,276.0,186.08333333333334,Critical
AXA-20201204-5045-ICS,2020-12-04 14:29:47,2020-12-04 14:31:07,2020-12-04 17:37:11,Paul,Seun,Chatbot,KWARA,Interconnection Services,Line damage,80.0,186.06666666666666,Critical
AXA-20201220-3211-WiFi7,2020-12-20 09:15:42,2020-12-20 09:25:58,2020-12-20 12:32:01,Atiku,Victor,Chatbot,DELTA,WiFI - 7,hardware failure,616.0,186.05,Critical
AXA-20201231-1353-WLESS,,2020-12-31 18:54:19,2020-12-31 22:00:21,Brenda,Kerry,Social Media,NASARAWA,Wireless,Line damage,,186.03333333333333,Critical
AXA-20201213-3330-WLESS,2020-12-13 09:20:42,2020-12-13 09:28:13,2020-12-13 12:34:01,Tunde,Victor,WebForm,OYO,Wireless,hardware failure,451.0,185.8,Critical
AXA-20201215-2921-ICS,2020-12-15 11:08:36,2020-12-15 11:10:00,2020-12-15 14:15:44,Kingsley,Kerry,WebForm,EBONYI,Interconnection Services,Not Specified,84.0,185.73333333333332,Critical
AXA-20201210-4604-WiFi9,2020-12-10 10:59:07,2020-12-10 11:03:17,2020-12-10 14:08:57,Jonathan,Kerry,Chatbot,RIVERS,WiFI - 9,Customers End,250.0,185.66666666666666,Critical
AXA-20201231-1133-WLESS,,2020-12-31 21:32:19,2021-01-01 00:37:59,Boye,Wale,Social Media,KANO,Wireless,Customers End,,185.66666666666666,Critical
AXA-20201222-5688-WiFi10,2020-12-22 13:41:59,2020-12-22 13:49:25,2020-12-22 16:55:04,Sherifat,Victor,Chatbot,YOBE,WiFI - 10,Customers End,446.0,185.65,Critical
AXA-20201212-3305-WLESS,2020-12-12 12:26:24,2020-12-12 12:28:31,2020-12-12 15:34:09,Atiku,Victor,Chatbot,FCT ABUJA,Wireless,Customers End,127.0,185.63333333333333,Critical
AXA-20201216-2932-WiFi3,2020-12-16 12:42:35,2020-12-16 12:49:59,2020-12-16 15:55:37,Sherifat,Victor,Chatbot,LAGOS,WiFI - 3,Routine Service,444.0,185.63333333333333,Critical
AXA-20201228-2721-VOICE,2020-12-28 12:29:24,2020-12-28 12:29:33,2020-12-28 15:35:07,Sherifat,Victor,Email,ENUGU,Voice,hardware failure,9.0,185.56666666666666,Critical
AXA-20201213-4142-WiFi10,2020-12-13 09:19:35,2020-12-13 09:24:19,2020-12-13 12:29:49,Habeeb,Victor,Social Media,EKITI,WiFI - 10,Not Specified,284.0,185.5,Critical
AXA-20201223-4512-MAC,2020-12-23 08:51:30,2020-12-23 08:55:48,2020-12-23 12:01:11,Boye,Wale,Chatbot,ENUGU,Metro Area Connect,hardware failure,258.0,185.38333333333333,Critical
AXA-20201205-2199-WiFi6,2020-12-05 14:57:06,2020-12-05 15:03:53,2020-12-05 18:09:15,Ore,Seun,WebForm,NIGER,WiFI - 6,Customers End,407.0,185.36666666666667,Critical
AXA-20201209-3577-WiFi11,2020-12-09 13:36:04,2020-12-09 13:40:41,2020-12-09 16:46:02,Paul,Seun,Chatbot,OYO,WiFI - 11,Customers End,277.0,185.35,Critical
AXA-20201202-2589-WiFi8,2020-12-02 12:39:13,2020-12-02 12:48:49,2020-12-02 15:54:09,Jennifer,Kerry,WebForm,KADUNA,WiFI - 8,Line damage,576.0,185.33333333333334,Critical
AXA-20201203-2790-CBS,2020-12-03 08:32:01,2020-12-03 08:38:37,2020-12-03 11:43:57,Mary,Wale,Phone Call,BORNO,Cloud-based services,Customers End,396.0,185.33333333333334,Critical
AXA-20201209-3527-WiFi11,2020-12-09 09:53:00,2020-12-09 09:55:13,2020-12-09 13:00:31,Sekina,Victor,USSD,ZAMFARA,WiFI - 11,Line damage,133.0,185.3,Critical
AXA-20201207-4701-WLESS,2020-12-07 12:46:40,2020-12-07 12:49:04,2020-12-07 15:54:22,Sekina,Victor,Email,ANAMBRA,Wireless,Customers End,144.0,185.3,Critical
AXA-20201215-5706-HSE,2020-12-15 12:31:16,2020-12-15 12:32:00,2020-12-15 15:37:16,John,Victor,Phone Call,KATSINA,High speed Internet,Customers End,44.0,185.26666666666668,Critical
AXA-20201222-2089-WiFi6,2020-12-22 13:59:28,2020-12-22 14:08:46,2020-12-22 17:14:02,Goodluck,Kerry,Email,ENUGU,WiFI - 6,Customers End,558.0,185.26666666666668,Critical
AXA-20201211-5601-EVOICE,2020-12-11 14:42:30,2020-12-11 14:48:41,2020-12-11 17:53:55,Atiku,Victor,Social Media,OYO,EVoice,Customers End,371.0,185.23333333333332,Critical
AXA-20201219-4708-WiFi9,2020-12-19 13:50:13,2020-12-19 13:58:35,2020-12-19 17:03:47,John,Victor,Phone Call,OGUN,WiFI - 9,Customers End,502.0,185.2,Critical
AXA-20201231-1444-WLESS,,2020-12-31 08:52:43,2020-12-31 11:57:54,Sekina,Victor,Email,OGUN,Wireless,Customers End,,185.18333333333334,Critical
AXA-20201211-3797-WLESS,2020-12-11 15:53:06,2020-12-11 15:58:53,2020-12-11 19:03:58,Segun,Seun,Phone Call,DELTA,Wireless,Line damage,347.0,185.08333333333334,Critical
AXA-20201208-2456-WiFi7,2020-12-08 10:38:57,2020-12-08 10:46:39,2020-12-08 13:51:27,Goodluck,Kerry,Social Media,KADUNA,WiFI - 7,Line damage,462.0,184.8,Critical
AXA-20201214-3438-ICS,2020-12-14 11:10:20,2020-12-14 11:14:08,2020-12-14 14:18:52,Sekina,Victor,Chatbot,DELTA,Interconnection Services,Routine Service,228.0,184.73333333333332,Critical
AXA-20201230-1725-WLESS,,2020-12-30 19:08:29,2020-12-30 22:13:13,Myers,Kerry,Social Media,EDO,Wireless,Customers End,,184.73333333333332,Critical
AXA-20201225-6123-WLESS,2020-12-25 11:59:20,2020-12-25 12:01:33,2020-12-25 15:06:16,Habeeb,Victor,WebForm,ENUGU,Wireless,Customers End,133.0,184.71666666666667,Critical
AXA-20201210-4345-C95,2020-12-10 11:53:49,2020-12-10 12:04:35,2020-12-10 15:09:18,Vitus,Seun,Social Media,FCT ABUJA,Cloud95,Support network failures,646.0,184.71666666666667,Critical
AXA-20201202-4783-WiFi8,2020-12-02 13:15:27,2020-12-02 13:17:10,2020-12-02 16:21:53,Sherifat,Victor,Social Media,NASARAWA,WiFI - 8,hardware failure,103.0,184.71666666666667,Critical
AXA-20201230-1851-HSE,,2020-12-30 07:10:20,2020-12-30 10:15:02,Bola,Victor,Social Media,RIVERS,High speed Internet,Customers End,,184.7,Critical
AXA-20201204-5833-WiFi8,2020-12-04 08:12:23,2020-12-04 08:19:05,2020-12-04 11:23:46,Atiku,Victor,USSD,DELTA,WiFI - 8,hardware failure,402.0,184.68333333333334,Critical
AXA-20201221-5124-HSE,2020-12-21 09:25:40,2020-12-21 09:27:01,2020-12-21 12:31:41,Jonathan,Kerry,Phone Call,KATSINA,High speed Internet,Customers End,81.0,184.66666666666666,Critical
AXA-20201226-3378-C100,2020-12-26 12:39:18,2020-12-26 12:43:35,2020-12-26 15:48:13,John,Victor,WebForm,DELTA,Cloud100,Line damage,257.0,184.63333333333333,Critical
AXA-20201225-3479-MAC,2020-12-25 12:03:54,2020-12-25 12:11:03,2020-12-25 15:15:36,Kingsley,Kerry,Chatbot,BAUCHI,Metro Area Connect,Not Specified,429.0,184.55,Critical
AXA-20201201-3858-WLESS,2020-12-01 11:56:52,2020-12-01 12:03:19,2020-12-01 15:07:48,Kingsley,Kerry,Chatbot,LAGOS,Wireless,Line damage,387.0,184.48333333333332,Critical
AXA-20201227-5854-ICS,2020-12-27 15:45:13,2020-12-27 15:47:44,2020-12-27 18:52:09,Kingsley,Kerry,Chatbot,DELTA,Interconnection Services,Not Specified,151.0,184.41666666666666,Critical
AXA-20201204-5885-MAC,2020-12-04 15:10:29,2020-12-04 15:16:36,2020-12-04 18:20:58,Jonathan,Kerry,Chatbot,KATSINA,Metro Area Connect,Customers End,367.0,184.36666666666667,Critical
AXA-20201220-4817-C100,2020-12-20 14:56:50,2020-12-20 15:07:18,2020-12-20 18:11:39,Bola,Victor,Phone Call,EKITI,Cloud100,Customers End,628.0,184.35,Critical
AXA-20201230-1949-WLESS,,2020-12-30 20:46:37,2020-12-30 23:50:57,Atiku,Victor,Social Media,PLATEAU,Wireless,Routine Service,,184.33333333333334,Critical
AXA-20201229-1511-HSE,,2020-12-29 17:01:28,2020-12-29 20:05:48,Habeeb,Victor,Social Media,FCT ABUJA,High speed Internet,Customers End,,184.33333333333334,Critical
AXA-20201221-4574-CBS,2020-12-21 12:17:58,2020-12-21 12:28:37,2020-12-21 15:32:53,Goodluck,Kerry,WebForm,BORNO,Cloud-based services,Customers End,639.0,184.26666666666668,Critical
AXA-20201203-5502-MAC,2020-12-03 09:59:57,2020-12-03 10:03:28,2020-12-03 13:07:40,Kingsley,Kerry,Chatbot,BENUE,Metro Area Connect,Customers End,211.0,184.2,Critical
AXA-20201214-2699-WiFi8,2020-12-14 08:13:51,2020-12-14 08:20:12,2020-12-14 11:24:22,Myers,Kerry,Phone Call,ONDO,WiFI - 8,Routine Service,381.0,184.16666666666666,Critical
AXA-20201212-4728-C95,2020-12-12 13:24:26,2020-12-12 13:33:47,2020-12-12 16:37:53,Sekina,Victor,Email,NIGER,Cloud95,Power Loss,561.0,184.1,Critical
AXA-20201227-3850-WiFi3,2020-12-27 10:24:38,2020-12-27 10:32:46,2020-12-27 13:36:33,Kachi,Seun,Phone Call,RIVERS,WiFI - 3,Routine Service,488.0,183.78333333333333,Critical
AXA-20201210-2851-WLESS,2020-12-10 10:01:04,2020-12-10 10:08:37,2020-12-10 13:12:21,John,Victor,USSD,PLATEAU,Wireless,Line damage,453.0,183.73333333333332,Critical
AXA-20201212-5484-MAC,2020-12-12 09:44:24,2020-12-12 09:55:04,2020-12-12 12:58:41,Bola,Victor,Chatbot,ANAMBRA,Metro Area Connect,Routine Service,640.0,183.61666666666667,Critical
AXA-20201230-1975-WLESS,,2020-12-30 19:08:17,2020-12-30 22:11:52,Habeeb,Victor,Social Media,BENUE,Wireless,Customers End,,183.58333333333334,Critical
AXA-20201213-5499-VOICE,2020-12-13 08:15:04,2020-12-13 08:15:31,2020-12-13 11:19:06,Kachi,Seun,Phone Call,KATSINA,Voice,Customers End,27.0,183.58333333333334,Critical
AXA-20201225-4092-WiFi4,2020-12-25 09:19:38,2020-12-25 09:25:47,2020-12-25 12:29:17,Paul,Seun,Email,ENUGU,WiFI - 4,Customers End,369.0,183.5,Critical
AXA-20201208-2440-WLESS,2020-12-08 12:54:14,2020-12-08 13:02:28,2020-12-08 16:05:58,Amelia,Kerry,Phone Call,NIGER,Wireless,Customers End,494.0,183.5,Critical
AXA-20201223-4601-VOICE,2020-12-23 08:55:47,2020-12-23 09:04:57,2020-12-23 12:08:21,John,Victor,Email,CROSS RIVER,Voice,Customers End,550.0,183.4,Critical
AXA-20201213-5697-HSE,2020-12-13 10:54:55,2020-12-13 11:01:40,2020-12-13 14:04:56,Boye,Wale,Social Media,KOGI,High speed Internet,Customers End,405.0,183.26666666666668,Critical
AXA-20201212-2982-C100,2020-12-12 14:06:08,2020-12-12 14:08:31,2020-12-12 17:11:40,Habeeb,Victor,Phone Call,SOKOTO,Cloud100,Customers End,143.0,183.15,Critical
AXA-20201210-5609-MAC,2020-12-10 09:09:59,2020-12-10 09:15:32,2020-12-10 12:18:39,Sheg,Seun,Social Media,BAUCHI,Metro Area Connect,Line damage,333.0,183.11666666666667,Critical
AXA-20201230-1536-VOICE,,2020-12-30 12:38:56,2020-12-30 15:42:03,Goodluck,Kerry,Email,ENUGU,Voice,Line damage,,183.11666666666667,Critical
AXA-20201210-5363-WiFi3,2020-12-10 14:28:52,2020-12-10 14:32:00,2020-12-10 17:35:03,John,Victor,Phone Call,BAUCHI,WiFI - 3,Line damage,188.0,183.05,Critical
AXA-20201213-3031-WiFi4,2020-12-13 08:11:53,2020-12-13 08:16:06,2020-12-13 11:18:52,John,Victor,Social Media,NASARAWA,WiFI - 4,Customers End,253.0,182.76666666666668,Critical
AXA-20201210-4306-WiFi5,2020-12-10 14:16:22,2020-12-10 14:18:58,2020-12-10 17:21:37,Tunde,Victor,Phone Call,ANAMBRA,WiFI - 5,Line damage,156.0,182.65,Critical
AXA-20201203-2969-WiFi6,2020-12-03 12:23:54,2020-12-03 12:32:29,2020-12-03 15:35:02,Kola,Wale,Chatbot,ZAMFARA,WiFI - 6,Customers End,515.0,182.55,Critical
AXA-20201230-1960-WLESS,,2020-12-30 04:38:18,2020-12-30 07:40:51,Sheg,Seun,Social Media,GOMBE,Wireless,Line damage,,182.55,Critical
AXA-20201210-4093-WiFi9,2020-12-10 08:40:51,2020-12-10 08:48:22,2020-12-10 11:50:47,Myers,Kerry,Chatbot,NASARAWA,WiFI - 9,Routine Service,451.0,182.41666666666666,Critical
AXA-20201227-2488-C100,2020-12-27 12:53:28,2020-12-27 13:02:06,2020-12-27 16:04:29,Bukky,Wale,WebForm,EKITI,Cloud100,Customers End,518.0,182.38333333333333,Critical
AXA-20201230-1290-HSE,,2020-12-30 14:46:08,2020-12-30 17:48:27,Goodluck,Kerry,Social Media,ENUGU,High speed Internet,Customers End,,182.31666666666666,Critical
